AvyYear,YYYY,MM,DD,Date,Location,Setting,State,lat,lon,PrimaryActivity,TravelMode,Killed,Description,HasLocation,HasDescription,SettingCode,IsClosedTerrain,SettingLabel,MentionsInjured,MentionsCriticalBurial,AlternateCause,PeopleCaught,PeopleCaughtParsed,PeopleInjured
1971,1971,4,12,1971-04-12,EKLUTNA GLAC,BC,AK,0.0,0.0,Climber,,2,,False,False,BC,False,Backcountry,False,False,,,False,
1971,1971,3,16,1971-03-16,ASPEN MTN (McFarlane Gulch),BC,CO,0.0,0.0,Mechanized Guide,Ski,1,,False,False,BC,False,Backcountry,False,False,,,False,
1971,1971,1,24,1971-01-24,STEVENS PASS,TN,WA,0.0,0.0,Resident,Foot,4,,False,False,TN,False,Town/Urban,False,False,,,False,
1971,1971,1,20,1971-01-20,WILLOW CREEK,BC,ID,0.0,0.0,Snowmobiler,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1971,1971,1,15,1971-01-15,SNOQUALMIE PS,RD,WA,0.0,0.0,Motorist,,1,,False,False,RD,False,Road,False,False,,,False,
1971,1971,1,10,1971-01-10,JUNEAU,BC,AK,0.0,0.0,Climber,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1971,1970,12,28,1970-12-28,MT BAKER,SA,WA,0.0,0.0,Inbounds Rider,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1971,1970,12,28,1970-12-28,ALUM CREEK,BC,NV,0.0,0.0,Snowmobiler,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1970,1970,3,2,1970-03-02,RED MOUNTAIN PASS,RD,CO,0.0,0.0,Highway Personnel,,1,,False,False,RD,False,Road,False,False,,,False,
1970,1970,1,29,1970-01-29,ALTA,SA,UT,0.0,0.0,Inbounds Rider,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1970,1969,12,29,1969-12-29,GLACIER,BC,MT,0.0,0.0,Climber,,5,,False,False,BC,False,Backcountry,False,False,,,False,
1969,1969,3,16,1969-03-16,BLACKFOOT R,RD,MT,0.0,0.0,Motorist,,1,,False,False,RD,False,Road,False,False,,,False,
1969,1969,3,9,1969-03-09,MT RAINIER,BC,WA,0.0,0.0,Backcountry Tourer,Ski,1,,False,False,BC,False,Backcountry,False,False,,,False,
1969,1969,2,25,1969-02-25,KYLE CANYON,TN,NV,0.0,0.0,Resident,Foot,2,,False,False,TN,False,Town/Urban,False,False,,,False,
1969,1969,2,24,1969-02-24,MINERAL KING,RS,CA,0.0,0.0,Resident,Foot,1,,False,False,RS,False,Railroad,False,False,,,False,
1969,1968,12,27,1968-12-27,SLIDE MT,SA,NV,0.0,0.0,Backcountry Tourer,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1968,1968,3,17,1968-03-17,MAMMOTH MT,SA,CA,0.0,0.0,Inbounds Rider,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1968,1968,2,24,1968-02-24,LEADVILLE,BC,CO,0.0,0.0,Snowmobiler,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1968,1968,2,19,1968-02-19,ROCK CANYON,BC,UT,0.0,0.0,Hiker,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1968,1967,11,26,1967-11-26,ARAPAHOE BASIN,SA,CO,0.0,0.0,Ski Patroller,,1,,False,False,SA,False,Ski Area,False,False,,,False,
1967,1967,2,18,1967-02-18,SKYLINE,SA,ID,0.0,0.0,Ski Patroller,,2,,False,False,SA,False,Ski Area,False,False,,,False,
1967,1967,2,12,1967-02-12,PARLEY'S CN,BC,UT,0.0,0.0,Climber,,2,,False,False,BC,False,Backcountry,False,False,,,False,
1967,1967,1,7,1967-01-07,LOVELAND PASS,BC,CO,0.0,0.0,Climber,,2,,False,False,BC,False,Backcountry,False,False,,,False,
1966,1966,2,5,1966-02-05,MT BAKER,BC,WA,0.0,0.0,Backcountry Tourer,Ski,1,,False,False,BC,False,Backcountry,False,False,,,False,
1966,1965,12,31,1965-12-31,PARK CITY,SA,UT,0.0,0.0,Inbounds Rider,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1966,1965,12,20,1965-12-20,GENEVA BASIN,SA,CO,0.0,0.0,Inbounds Rider,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1965,1965,4,1,1965-04-01,MORROW POINTDAM,MN,CO,0.0,0.0,Others at Work,,1,,False,False,MN,False,Mine,False,False,,,False,
1965,1965,1,31,1965-01-31,HOMESTAKE LAKE,MN,CO,0.0,0.0,Others at Work,,1,,False,False,MN,False,Mine,False,False,,,False,
1965,1965,1,29,1965-01-29,SNOWBANK MOUNTAIN,RD,ID,0.0,0.0,Others at Work,Vehicle,1,,False,False,RD,False,Road,False,False,,,False,
1965,1965,1,2,1965-01-02,SUGAR BOWL,BC,CA,0.0,0.0,Hiker,Snowshoe,1,,False,False,BC,False,Backcountry,False,False,,,False,
1964,1964,4,4,1964-04-04,MT WASHINGTON,BC,NH,0.0,0.0,Climber,,2,,False,False,BC,False,Backcountry,False,False,,,False,
1964,1964,3,29,1964-03-29,SNOW BASIN,SA,UT,0.0,0.0,Ranger,,1,,False,False,SA,False,Ski Area,False,False,,,False,
1964,1964,3,14,1964-03-14,SQUAW VALLEY,SA,CA,0.0,0.0,Sidecountry Rider,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1964,1964,3,12,1964-03-12,SNOW KING MT,SA,WY,0.0,0.0,Ski Patroller,,1,,False,False,SA,False,Ski Area,False,False,,,False,
1964,1964,3,7,1964-03-07,POCATELLO,TN,ID,0.0,0.0,Snowplayer,,2,,False,False,TN,False,Town/Urban,False,False,,,False,
1963,1963,5,18,1963-05-18,LUNDIN PK,BC,WA,0.0,0.0,Climber,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1963,1963,3,3,1963-03-03,RED MOUNTAIN PASS,RD,CO,0.0,0.0,Motorist,,3,,False,False,RD,False,Road,False,False,,,False,
1963,1962,12,31,1962-12-31,TABERG,TN,NY,0.0,0.0,Snowplayer,,2,,False,False,TN,False,Town/Urban,False,False,,,False,
1962,1962,5,20,1962-05-20,BIG FOUR MTN,BC,WA,0.0,0.0,Climber,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1962,1962,3,25,1962-03-25,GRANITE MT,BC,WA,0.0,0.0,Climber,,2,,False,False,BC,False,Backcountry,False,False,,,False,
1962,1962,2,10,1962-02-10,SWIFT CREEK,BC,WY,0.0,0.0,Hiker,Snowshoe,1,,False,False,BC,False,Backcountry,False,False,,,False,
1962,1962,1,21,1962-01-21,TWIN LAKES,TN,CO,0.0,0.0,Resident,Foot,7,,False,False,TN,False,Town/Urban,False,False,,,False,
1962,1961,11,24,1961-11-24,ARAPAHOE BASIN,SA,CO,0.0,0.0,Inbounds Rider,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1961,1961,2,23,1961-02-23,ASPEN MTN,SA,CO,0.0,0.0,Sidecountry Rider,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1960,1960,3,19,1960-03-19,SAWATCH / LA PLATA PEAK,BC,CO,0.0,0.0,Climber,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1960,1960,3,9,1960-03-09,SUPERIOR CREEK,RD,ID,0.0,0.0,Others at Work,,2,,False,False,RD,False,Road,False,False,,,False,
1960,1960,2,13,1960-02-13,BERTHOUD PASS (Floral Park),BC,CO,0.0,0.0,Backcountry Tourer,Ski,1,,False,False,BC,False,Backcountry,False,False,,,False,
1959,1959,6,20,1959-06-20,MT HOOD,BC,OR,0.0,0.0,Climber,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1959,1959,2,3,1959-02-03,ASPEN MTN,SA,CO,0.0,0.0,Inbounds Rider,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1958,1958,3,9,1958-03-09,SNOW BASIN,SA,UT,0.0,0.0,Backcountry Tourer,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1958,1958,3,9,1958-03-09,SNOW BASIN,SA,UT,0.0,0.0,Rescuer,,1,,False,False,SA,False,Ski Area,False,False,,,False,
1958,1958,2,14,1958-02-14,CAMP BIRD HWY,RD,CO,0.0,0.0,Miner,,1,,False,False,RD,False,Road,False,False,,,False,
1958,1958,2,14,1958-02-14,CAMP BIRD HWY,RD,CO,0.0,0.0,Rescuer,,3,,False,False,RD,False,Road,False,False,,,False,
1957,1957,4,8,1957-04-08,DAM SLIDE,RD,CO,0.0,0.0,Highway Personnel,Foot,2,,False,False,RD,False,Road,False,False,,,False,
1957,1957,4,7,1957-04-07,GRANITE MTN. SNOQUAL,BC,WA,0.0,0.0,Hiker,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1957,1957,2,24,1957-02-24,ST MARYS LAKE,BC,CO,0.0,0.0,Climber,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1957,1957,2,5,1957-02-05,WARDNER,TN,ID,0.0,0.0,Resident,Foot,1,,False,False,TN,False,Town/Urban,False,False,,,False,
1956,1956,3,5,1956-03-05,LEEKS CANYON,SA,WY,0.0,0.0,Sidecountry Rider,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1956,1956,3,2,1956-03-02,MACE,TN,ID,0.0,0.0,Resident,Foot,1,,False,False,TN,False,Town/Urban,False,False,,,False,
1956,1956,2,19,1956-02-19,TUCKERMAN RAVINE,BC,NH,0.0,0.0,Climber,,1,,False,False,BC,False,Backcountry,False,False,,,False,
1955,1955,1,15,1955-01-15,SQUAW VALLEY,SA,CA,0.0,0.0,Inbounds Rider,Ski,1,,False,False,SA,False,Ski Area,False,False,,,False,
1954,1954,4,2,1954-04-02,MOON PASS,RD,ID,0.0,0.0,Highway Personnel,,1,,False,False,RD,False,Road,False,False,,,False,
1954,1954,2,28,1954-02-28,SITKA,SA,AK,0.0,0.0,Backcountry Tourer,Ski,2,,False,False,SA,False,Ski Area,False,False,,,False,
1954,1954,2,12,1954-02-12,MT WASHINGTON,BC,NH,0.0,0.0,Climber,,2,,False,False,BC,False,Backcountry,False,False,,,False,
1953,1953,5,26,1953-05-26,GLACIER NP,BC,MT,0.0,0.0,Highway Personnel,,2,,False,False,BC,False,Backcountry,False,False,,,False,
1953,1953,2,7,1953-02-07,SOURCE LAKE,BC,WA,0.0,0.0,Backcountry Tourer,Ski,1,,False,False,BC,False,Backcountry,False,False,,,False,
1952,1952,5,9,1952-05-09,SEWARD HWY,RD,AK,0.0,0.0,Motorist,,1,,False,False,RD,False,Road,False,False,,,False,
1952,1952,2,29,1952-02-29,COBALT,RD,ID,0.0,0.0,Highway Personnel,,1,,False,False,RD,False,Road,False,False,,,False,
1952,1952,1,19,1952-01-19,SUN VALLEY,SA,ID,0.0,0.0,Inbounds Rider,Ski,4,,False,False,SA,False,Ski Area,False,False,,,False,
1952,1952,1,14,1952-01-14,TWIN BRIDGES,RS,CA,0.0,0.0,Resident,Foot,2,,False,False,RS,False,Railroad,False,False,,,False,
1952,1952,1,7,1952-01-07,SILVERTON,RD,CO,0.0,0.0,Miner,,1,,False,False,RD,False,Road,False,False,,,False,
1952,1951,12,30,1951-12-30,WOLF CREEK PASS,RD,CO,0.0,0.0,Motorist,,2,,False,False,RD,False,Road,False,False,,,False,
1951,1951,4,25,1951-04-25,MONARCH PASS,RD,CO,0.0,0.0,Motorist,,2,,False,False,RD,False,Road,False,False,,,False,
